DateTime,User,Tweet
2022-12-22 01:40:05+00:00,bsindia,"Reliance Retail has signed a definitive agreement to acquire 100% stake in METRO Cash &amp; Carry India for Rs 2,850 crore.

@sharleendsouza reports 

#RelianceRetail #Companies
https://t.co/naRrzlA9Fy"
2022-12-21 18:16:19+00:00,livemint,"The government will likely unveil a ₹2,500 crore financial assistance programme to boost domestic production of vaccine raw materials to enhance self-reliance amid a resurgence of covid cases worldwide.

(@journo_priyanka reports) 

https://t.co/2tkuRgbjr7"
2022-12-21 17:08:55+00:00,IndiaToday,"Is Reliance Jio giving away Rs 999 to everyone on the occasion of their seventh anniversary?
#FactCheck #AFWAFactCheck
https://t.co/iO1QE6tZ56"
2022-12-21 16:50:13+00:00,EconomicTimes,"""People do want to add on to the names which have not really performed big time and we think that from a one or two-year perspective at current valuation, Reliance is looking quite interesting,' says Hemang Jani. 

https://t.co/uT7YxypXn9"
2022-12-21 15:43:09+00:00,bqprime,"#SEBI imposes a penalty of Rs 10 lakh on #Reliance Commercial Finance for flouting disclosure norms. 

https://t.co/UIOQ3wdpkS"
2022-12-21 15:06:29+00:00,bsindia,"Torrent group has won the race to acquire Reliance Capital after making an offer of Rs 8,640 crore for the company in an auction.

@ParagonWorli18 reports

#Torrent #RelianceCapital 

https://t.co/U84iA3FHCd"
2022-12-21 14:15:12+00:00,livemint,"Sebi fines Reliance Commercial Finance Ltd ₹10 lakh for violating guidelines

Read here: https://t.co/GNVO3mls3f https://t.co/hCzh3FJzSO"
2022-12-21 13:11:02+00:00,bsindia,"Hinduja Group won the race for Reliance Capital with a highest bid of Rs 8600 crore.

#HindujaGroup #RelianceCapital

https://t.co/EweuNnZtmB"
2022-12-21 05:50:10+00:00,EconomicTimes,"According to sources, the consortium had submitted the highest binding bid for Reliance Capital assets.

https://t.co/s5erNcV9FX"
2022-12-21 04:38:21+00:00,bsindia,"#BS_BFSI | M Damodaran inaugurates the BS-BFSI Summit in Mumbai. Watch the action unfold at Jio World Centre

@SEBI_India

https://t.co/NbV4ZTj1WS https://t.co/HX1RxfePxm"
2022-12-20 16:13:22+00:00,EconomicTimes,"Kerala Chief Minister Pinarayi Vijayan on Tuesday inaugurated the 5G services provided by Jio in Kerala. The telecom major's 5G services was launched in Kochi City and Guruvayur Temple premises.
 
https://t.co/al0KYh9VLg"
2022-12-20 10:47:48+00:00,IndiaToday,"Equity benchmarks recovered most of their intra-day losses and ended marginally lower on Tuesday amid buying in index majors Reliance Industries and Tata Consultancy Services.

#Markets #Business #News https://t.co/iH0Z87xLAo"
2022-12-20 10:40:00+00:00,livemint,"Jefferies has rejigged its India model portfolio in which the global brokerage has shifted weight from Bharti Airtel, Zomato and Maruti Suzuki into Larsen and Toubro (L&amp;T), Reliance Industries Ltd (RIL) and Banks.

https://t.co/hsFNzu2qXK"
2022-12-20 09:30:20+00:00,EconomicTimes,"The final between Argentina and France on December 18 attracted 11 million concurrent users on Jio Cinema.

https://t.co/1BcrmB8Qph"
2022-12-20 09:05:10+00:00,EconomicTimes,"With Reliance Retail's acquisition of Campa Cola this year, Mukesh Ambani seems to be betting on nostalgia to make cola cool again.

@shabori2688 analyses whether nostalgia can be enough for the brand to rediscover its fizz.

https://t.co/0WbgCJZiHT"
2022-12-20 08:18:04+00:00,bsindia,"Minister of state for communications Devusinh Chauhan said in the Rajya Sabha that Jio and Airtel accounted for a total of 20,980 5G base stations in India https://t.co/1QehROXeli"
2022-12-20 06:45:00+00:00,bqprime,"#Reliance announces its foray into #FMCG sector. 

What works and what doesn't in its fight for a bigger slice of India's consumer goods market?

Read @sesa_sen's report to find out. 

https://t.co/lArtxWYaIE"
2022-12-20 06:33:05+00:00,bqprime,"Swedish telecom gear maker #Ercisson bags contract from #BhartiAirtel and #Jio to roll out their #5G networks in several telecom circles in India.

https://t.co/VqpPMU4ref"
2022-12-20 05:26:04+00:00,bsindia,"#BSOpinion | Ajay Tyagi explains why there are limitations to building resilience through self-reliance and decoupling from the global economy. Read on

#GlobalEconomy #Economy 
https://t.co/18aJqYjGIw"
2022-12-20 02:59:36+00:00,livemint,"Day trading guide: Reliance, Federal Bank to HDFC Bank — 6 stocks to buy

Read here: https://t.co/0BzSkZQujC https://t.co/OFuO8MSB3V"
2022-12-20 02:50:32+00:00,bqprime,"#Reliance Retail to sell 2% stake in #JustDial. 

For the latest news and updates, visit: https://t.co/gXeGqKxXTH https://t.co/qwXcCwKhNR"
2022-12-19 21:30:00+00:00,livemint,"Jio Cinema, an over-the-top streaming service, owned by Viacom18, a subsidiary of TV18 said digital viewership crossed television numbers for the first time for a global marquee sports event. 

(@VaruniKhosla reports) 

https://t.co/L2kzAbe43T"
2022-12-19 17:40:13+00:00,EconomicTimes,"The digital viewership of the just concluded FIFA World Cup 2022 overtook TV viewership with Jio Cinema, which was live streaming the event, saying that over 32 million viewers tuned in for the final match between Argentina and France on Sunday.

https://t.co/xpRuf54ypA"
2022-12-19 17:30:30+00:00,EconomicTimes,"Reliance Jio &amp; Bharti Airtel gained 1.41 million &amp; 0.8 million mobile users respectively in October, at the expense of Vodafone Idea, which continued to suffer heavy customer losses, unable to compete effectively with its financially stronger rivals

https://t.co/4mcos0WTYI"
2022-12-19 17:03:17+00:00,EconomicTimes,"Promoter Reliance Retail Ventures plans to sell 2% stake in Just Dial through the open market by the end of this month in order to comply with regulatory requirements.
 
https://t.co/ICQWqPyO2y"
2022-12-19 15:16:40+00:00,bsindia,"Reliance Jio had five times more 5G base stations, or 5G radios, than Airtel as of November.

@Subhayan_ism &amp; @aneeshp report

#RelianceJio #5G #Airtel #Telecom 

https://t.co/LkA25Z6W2V"
2022-12-19 15:00:01+00:00,bqprime,"#Reliance, known to deeply undercut its rivals with its private labels, has said its #FMCG products will be priced affordably.  

That means it'll not only take on multinational giants, but also regional players.

Read more in @sesa_sen's report: https://t.co/9iZVGcJPBP https://t.co/crQnPEdvpw"
2022-12-19 12:26:44+00:00,LiveLawIndia,J Oka - Another imp feature of phase 2 was capacity building and self reliance.
2022-12-19 11:30:00+00:00,bqprime,"#Reliance Retail Ventures has announced its foray into the FMCG sector with the rollout of #Independence brand, whipping up a battle between national brands in a world of private labels.

https://t.co/lArtxXfM7e"
2022-12-19 10:50:00+00:00,livemint,"Jio Cinema, an over-the-top streaming service, owned by Viacom18, a subsidiary of TV18 said digital viewership crossed television numbers for the first time for a global marquee sports event. 

(@VaruniKhosla reports) 

https://t.co/L2kzAaWsFj"
2022-12-19 09:40:43+00:00,EconomicTimes,"The digital viewership of the just concluded FIFA World Cup 2022 overtook TV viewership with Jio Cinema, which was live streaming the event, saying that over 32 million viewers tuned in for the final match between Argentina and France on Sunday.

https://t.co/xpRuf4MX10"
2022-12-19 09:39:31+00:00,EconomicTimes,"Reliance Jio &amp; Bharti Airtel gained 1.41 million &amp; 0.8 million mobile users respectively in October, at the expense of Vodafone Idea, which continued to suffer heavy customer losses, unable to compete effectively with its financially stronger rivals

https://t.co/4mcos0FiA8"
2022-12-19 09:30:00+00:00,bqprime,"#Reliance's sprawling retail network and deep pockets are an advantage as it ventures into #FMCG sector. 

The journey won't be easy though.

Read @sesa_sen's report: https://t.co/9iZVGcJPBP https://t.co/JKcVUveHzp"
2022-12-19 09:23:11+00:00,livemint,"Through Google India Digitisation Fund (IDF), the company bought a 7.73% stake in Jio for  $4.5 billion and a 1.2% stake in Bharti Airtel for $700 million.

https://t.co/S7BWhMFnGy"
2022-12-19 07:52:23+00:00,bqprime,"#Reliance, known to deeply undercut its rivals with its private labels, has said its FMCG products will be priced affordably. 

That means it'll not only take on multinational giants, but also unbranded, regional players.

Read more in @sesa_sen's report: https://t.co/9iZVGd1qtn https://t.co/tNzhP0ijAJ"
2022-12-19 07:45:49+00:00,bsindia,"#BSMorningShow | Reliance Consumer launched its consumer goods brand, Independence. It puts the company in direct competition with #AdaniWilmar. Is #FMCG the new battlefield between Ambanis and the Adanis?

@5paisa #AdaniGroup #MukeshAmbani
https://t.co/Bdadeva9E9"
2022-12-19 05:54:00+00:00,bqprime,"What works and what doesn't in #Reliance's fight for a bigger slice of India's consumer goods market?

Read @sesa_sen's report. 

https://t.co/lArtxWYaIE"
2022-12-19 02:50:46+00:00,bsindia,"#BSMorningShow | Reliance Consumer launched its consumer goods brand, Independence. It puts the company in direct competition with #AdaniWilmar. Is #FMCG the new battlefield between Ambanis and the Adanis?

@5paisa @TheArghyament #AdaniGroup #MukeshAmbani
https://t.co/Bdadeva9E9"
2022-12-18 16:30:00+00:00,livemint,"The report pegged 5G as the path for India's self reliance which will accelerate economic growth, increasing job opportunities and connecting the urban and rural population.

(@gulveenaulakh_ reports)

https://t.co/Z61KGHmiLD"
2022-12-18 16:13:04+00:00,bsindia,The company has done successful tests with very big retail partners such as Reliance and has plans to roll out lighters at more retail stores as it senses a 'huge opportunity' there https://t.co/rtZ69Qds0h
2022-12-18 15:29:48+00:00,bsindia,"Billionaire Mukesh Ambani-led Reliance will rival FMCG food businesses of ITC, Tata Consumer Products Ltd and Adani Wilmar with launch of brand 'Independence' for staples, processed foods https://t.co/x3PeAtC2jh"
2022-12-18 13:00:00+00:00,livemint,"The report pegged 5G as the path for India's self reliance which will accelerate economic growth, increasing job opportunities and connecting the urban and rural population.

(@gulveenaulakh_ reports)

https://t.co/Z61KGH4Hn3"
2022-12-18 10:15:00+00:00,bqprime,"Nine of the top-10 most valued firms faced a combined erosion of Rs 1,22,092.9 crore in market valuation last week amid weak trend in equities. #RIL 

https://t.co/q9xRV1a7UP"
2022-12-18 06:40:14+00:00,bsindia,"Nine of the top-10 most valued firms faced a combined erosion of Rs 1,22,092.9 crore in market valuation last week amid weak trend in equities, with Reliance Industries emerging as the biggest laggard https://t.co/yMvIz9J6qo"
2022-12-18 03:30:00+00:00,livemint,"The report pegged 5G as the path for India's self reliance which will accelerate economic growth, increasing job opportunities and connecting the urban and rural population.

(@gulveenaulakh_ reports)

https://t.co/Z61KGH4Hn3"
2022-12-18 00:30:00+00:00,bqprime,"The Indian government's emphasis on self-reliance and indigenisation has renewed focus on the #defence sector. 

Even as stocks have rallied, the sector remains an attractive bet for investors, analysts say.  
https://t.co/1QS4HCC8NI"
2022-12-17 15:58:01+00:00,bsindia,"CSR arm of Reliance Industries, announced that it will partner with Yakult Danone India Pvt. Ltd., its related clinical research organisations for the Reliance Foundation Young Champs https://t.co/4Pnf8gUHb0"
2022-12-17 12:29:50+00:00,bsindia,"India's biggest BFSI event is back!
The action unfolds on December 21, 22 at Jio World Centre, Mumbai.
Book your spot now at no cost: https://t.co/NbV4ZT0SIK

@Citi @SBIMF @UnionBankTweets @ESAFBank @GIC_Re @PSBIndOfficial @SBILife @Zoho @RelianceGenIn @airtelbank
 #BS_BFSI https://t.co/4f5DbMx9PA"
2022-12-17 09:37:57+00:00,LiveLawIndia,"The counsel now takes the Court through the decision in   N. Adithyan v. The Travancore Devaswom Board, on which great reliance had been placed by the petitioners."
2022-12-17 01:15:00+00:00,livemint,"The report pegged 5G as the path for India's self reliance which will accelerate economic growth, increasing job opportunities and connecting the urban and rural population.

(@gulveenaulakh_ reports)

https://t.co/Z61KGHmiLD"
2022-12-16 22:01:45+00:00,EconomicTimes,"Reliance Communications (RCom) Friday said that Axis Trustee has invoked the pledge over 100% equity in RCom subsidiary Globalcom IDC Limited (GIDC) for non-repayment of loans.

https://t.co/6SJ7JsjMrq"
2022-12-16 09:40:00+00:00,bqprime,".@Nomura says #Reliance's new FMCG firm is 'the first of many steps.' 

It says the foray is on expected lines.

Read more: https://t.co/snI32DFfAo https://t.co/IfvYS7uFNV"
2022-12-16 08:45:19+00:00,bsindia,"Reliance Consumer's foray into FMCG, through brand 'Independence', could be a threat to existing FMCG companies in the foods space, analysts said https://t.co/PrUSDNUc3C"
2022-12-16 07:13:00+00:00,bqprime,".@Nomura expects #Reliance Retail to leverage its tie-up with #WhatsApp to drive sales of its branded products.

https://t.co/K5w2yCJ8kC"
2022-12-16 07:12:34+00:00,bqprime,"#Markets see sharp recovery from day's low, led by #Reliance Industries. #BQMarkets 

Read all #stockmarket updates: https://t.co/D6HDL4gp0h https://t.co/auODXiN81h"
2022-12-16 07:00:00+00:00,livemint,"Reliance Consumer Products Ltd launched its packaged goods brand Independence in Gujarat, entering the home turf of rival Adani Wilmar Ltd.

(@suneeratweets reports) 

https://t.co/nHp7R1RBxb"
2022-12-16 05:15:00+00:00,EconomicTimes,"#Reliance launches 'Independence' brand to sell daily essentials in Gujarat.

#RelianceRetail 

Full Report | https://t.co/Yb34mIsbbT https://t.co/U1ECagu7hq"
2022-12-16 04:20:12+00:00,EconomicTimes,"Reliance Consumer Products, the FMCG arm of Reliance Retail on Thursday announced the launch of its made-for-India consumer packaged goods brand 'Independence' in Gujarat.

https://t.co/SgpTMmOoHd"
2022-12-16 03:32:02+00:00,livemint,"Disney looks to exit Tata Play, offload stake in IPO | Fed’s rate stance spooks markets | RIL enters Adani’s turf with new brand

Read today's Mint e-paper here: https://t.co/rLKV3CP5Ki https://t.co/HO1HSyoRgk"
2022-12-16 02:10:12+00:00,EconomicTimes,"Five Rafale parts being manufactured in the Dassault Reliance Aerospace plant in Nagpur are sent to France to get fitted in all the Rafale jets, not just the Indian ones.

https://t.co/rB8RvfbOUa"
2022-12-16 00:30:12+00:00,DeccanHerald,"#Reliance #Jio 5G services are now accessible on Apple iPhone 12 and newer models after consumers install the latest iOS update version 16.2.

 https://t.co/YMAAxy3yT8"
2022-12-15 21:00:00+00:00,livemint,"The report pegged 5G as the path for India's self reliance which will accelerate economic growth, increasing job opportunities and connecting the urban and rural population.

(@gulveenaulakh_ reports)

https://t.co/Z61KGH4Hn3"
2022-12-15 20:49:26+00:00,bsindia,Reliance Jio 5G services are now accessible on Apple iPhone 12 and newer models after consumers install the latest iOS update version 16.2. https://t.co/wbTzp2rprz
